center_x,center_y,tangent_angle_deg,normal_angle_deg,line_length_ref_px,coherence,direction_15deg,candidate_source,candidate_ID,source_line,preselection_pass,rejection_reason,quality_score_no_gain,ROI_ID,selected,method,parent_ID,locator_response,tangent_offset_ref_px,UV_valid,UV_peak_to_noise,UV_W50_ref_px,NIR_valid,NIR_peak_to_noise,NIR_W50_ref_px,common_border_margin_px,direction,minimum_pair_peak_to_noise,quality_score_no_width,selected_ID
23.0,213.0,86.8788277891761,176.8788277891761,726.0,0.7159833250117001,X,skeleton_z2.0_m12_c1,M4_002,-1,True,,,M4_002,True,M4_S2_hierarchical_subROI,M0_001,,0.0,True,7.070515051079744,14.300376200080073,True,5.310816250046916,4.442423922463654,23.0,X,5.310816250046916,2.4150516863655187,T01
71.0,231.0,78.8274711439505,168.8274711439505,726.0,0.7033035841880613,X,skeleton_z2.0_m12_c1,M4_005,-1,True,,,M4_005,True,M4_S2_hierarchical_subROI,M0_002,,0.0,True,7.024306024511026,13.519074269218248,True,9.359113971973695,4.142200179837574,71.0,X,7.024306024511026,2.6451180559307583,T02
221.0,238.0,98.244480809726,8.244480809726014,726.0,0.6301652054346559,X,skeleton_z2.0_m12_c1,M4_008,-1,True,,,M4_008,True,M4_S2_hierarchical_subROI,M0_003,,0.0,True,17.37774795755018,12.172669501414898,True,9.741770529765173,7.752944524367754,63.0,X,9.741770529765173,2.8782720936371895,T03
76.13637941650013,233.06477771654028,96.52506984715448,6.5250698471544695,726.0,0.4945072963912398,X,skeleton_z2.0_m12_c1,M4_010,-1,True,,,M4_010,True,M4_S2_hierarchical_subROI,M0_004,,-10.0,True,9.953794949411446,13.068672859798886,True,7.88573506517232,5.331002478108246,76.13637941650013,X,7.88573506517232,2.5800530263242942,T04
75.0,243.0,96.52506984715448,6.5250698471544695,726.0,0.4945072963912398,X,skeleton_z2.0_m12_c1,M4_011,-1,True,,,M4_011,True,M4_S2_hierarchical_subROI,M0_004,,0.0,True,5.704210775932358,19.569731536449027,True,5.736730225565758,8.586416821907545,75.0,X,5.704210775932358,2.2983416401225765,T05
